repeat,fold,pair_id,subject_id,axis,candidate_margin,candidate_correct,control_margin,control_correct
0,2,V4UDW2_043_P01,V4UDW2_043,STATUS,0.32218825261987305,1.0,2.0,1.0
0,2,V4UDW2_044_P01,V4UDW2_044,STATUS,-0.3042694530204006,0.0,-2.0,0.0
0,3,V4UD_008_P01,V4UD_008,COMPETITIVE,0.13890527121566298,1.0,0.0,0.0
0,3,V4UD_013_P01,V4UD_013,COMPETITIVE,-0.8578691689080494,0.0,10.0,1.0
0,3,V4UD_004_P01,V4UD_004,COMPETITIVE,0.6625547075136021,1.0,6.0,1.0
0,3,V4UD_022_P01,V4UD_022,COMPETITIVE,-0.5770609668347478,0.0,-3.0,0.0
0,3,V4UD_029_P01,V4UD_029,COMPETITIVE,-1.3871992160151343,0.0,4.0,1.0
0,3,V4UD_033_P01,V4UD_033,PROJECT,-0.11452177314675781,0.0,-9.0,0.0
0,3,V4UD_048_P01,V4UD_048,PROJECT,1.3069284281935418,1.0,14.0,1.0
0,3,V4UD_052_P01,V4UD_052,PROJECT,-0.8095433120166617,0.0,1.0,1.0
0,3,V4UD_054_P01,V4UD_054,PROJECT,-0.18256937641323043,0.0,4.0,1.0
0,3,V4UD_060_P01,V4UD_060,STATUS,0.33104269730280195,1.0,-11.0,0.0
0,3,V4UD_063_P01,V4UD_063,STATUS,0.29975800046643636,1.0,0.0,0.0
0,3,V4UD_082_P01,V4UD_082,STATUS,0.32731620234094455,1.0,1.0,1.0
0,3,V4UD_086_P01,V4UD_086,STATUS,-1.3006036580559663,0.0,10.0,1.0
0,3,V4UD_089_P01,V4UD_089,STATUS,0.05975568309460945,1.0,-11.0,0.0
0,3,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,-0.3184764275905202,0.0,5.0,1.0
0,3,V4UDW2_010_P01,V4UDW2_010,PROJECT,1.2648721805227354,1.0,-4.0,0.0
0,3,V4UDW2_018_P01,V4UDW2_018,STATUS,1.4386549554680712,1.0,-7.0,0.0
0,3,V4UDW2_034_P01,V4UDW2_034,STATUS,-0.8923727824239213,0.0,-1.0,0.0
0,3,V4UDW2_038_P01,V4UDW2_038,STATUS,1.9019455775984724,1.0,-15.0,0.0
0,3,V4UDW2_040_P01,V4UDW2_040,STATUS,0.6476964908552084,1.0,11.0,1.0
0,4,V4UD_007_P01,V4UD_007,COMPETITIVE,0.49997800041413715,1.0,0.0,0.0
0,4,V4UD_012_P01,V4UD_012,COMPETITIVE,0.6765693612237992,1.0,5.0,1.0
0,4,V4UD_025_P01,V4UD_025,COMPETITIVE,-1.4300803913246414,0.0,8.0,1.0
0,4,V4UD_005_P01,V4UD_005,COMPETITIVE,0.5196826309488551,1.0,1.0,1.0
0,4,V4UD_006_P01,V4UD_006,COMPETITIVE,0.2639473101222101,1.0,-2.0,0.0
0,4,V4UD_036_P01,V4UD_036,PROJECT,-0.09580161185745055,0.0,5.0,1.0
0,4,V4UD_038_P01,V4UD_038,PROJECT,0.15687884591433154,1.0,-1.0,0.0
0,4,V4UD_032_P01,V4UD_032,PROJECT,-0.25964811066933646,0.0,2.0,1.0
0,4,V4UD_044_P01,V4UD_044,PROJECT,0.5635471616021053,1.0,3.0,1.0
0,4,V4UD_055_P01,V4UD_055,PROJECT,-0.16942503395865705,0.0,18.0,1.0
0,4,V4UD_076_P01,V4UD_076,STATUS,0.468276667499984,1.0,-1.0,0.0
0,4,V4UD_077_P01,V4UD_077,STATUS,-0.8085185097332034,0.0,-11.0,0.0
0,4,V4UD_083_P01,V4UD_083,STATUS,0.7863099049298296,1.0,12.0,1.0
0,4,V4UD_092_P01,V4UD_092,STATUS,-0.012743821184688406,0.0,2.0,1.0
0,4,V4UD_100_P01,V4UD_100,STATUS,-0.07324371317086441,0.0,10.0,1.0
0,4,V4UDW2_003_P01,V4UDW2_003,COMPETITIVE,-0.08433904390714668,0.0,-1.0,0.0
0,4,V4UDW2_013_P01,V4UDW2_013,STATUS,-0.009052400293729876,0.0,11.0,1.0
0,4,V4UDW2_019_P01,V4UDW2_019,STATUS,-0.30669296691985654,0.0,-6.0,0.0
0,4,V4UDW2_024_P01,V4UDW2_024,STATUS,1.6387468651764556,1.0,-8.0,0.0
0,4,V4UDW2_026_P01,V4UDW2_026,STATUS,-0.5341864494615932,0.0,-1.0,0.0
1,0,V4UD_007_P01,V4UD_007,COMPETITIVE,0.7918982075047785,1.0,0.0,0.0
1,0,V4UD_012_P01,V4UD_012,COMPETITIVE,0.05607242431653069,1.0,5.0,1.0
1,0,V4UD_014_P01,V4UD_014,COMPETITIVE,-0.06835292600009277,0.0,5.0,1.0
1,0,V4UD_019_P01,V4UD_019,COMPETITIVE,-0.9693975399941362,0.0,-6.0,0.0
1,0,V4UD_005_P01,V4UD_005,COMPETITIVE,0.15086275505997013,1.0,1.0,1.0
1,0,V4UD_026_P01,V4UD_026,COMPETITIVE,0.5713402438538038,1.0,2.0,1.0
1,0,V4UD_040_P01,V4UD_040,PROJECT,-0.27486767722835764,0.0,-3.0,0.0
1,0,V4UD_050_P01,V4UD_050,PROJECT,0.6893205054929429,1.0,-10.0,0.0
1,0,V4UD_055_P01,V4UD_055,PROJECT,0.2829791971173215,1.0,18.0,1.0
1,0,V4UD_066_P01,V4UD_066,STATUS,-0.4073604403512943,0.0,7.0,1.0
1,0,V4UD_069_P01,V4UD_069,STATUS,-0.9651623245342698,0.0,-15.0,0.0
1,0,V4UD_081_P01,V4UD_081,STATUS,-0.7565207670779847,0.0,4.0,1.0
1,0,V4UD_083_P01,V4UD_083,STATUS,0.28731244370092307,1.0,12.0,1.0
1,0,V4UD_084_P01,V4UD_084,STATUS,-0.9675202128574916,0.0,2.0,1.0
1,0,V4UD_091_P01,V4UD_091,STATUS,0.6375817278230121,1.0,10.0,1.0
1,0,V4UDW2_003_P01,V4UDW2_003,COMPETITIVE,-0.5100133794515832,0.0,-1.0,0.0
1,0,V4UDW2_005_P01,V4UDW2_005,PROJECT,0.23054622700681124,1.0,3.0,1.0
1,0,V4UDW2_009_P01,V4UDW2_009,PROJECT,0.1012580384973081,1.0,-8.0,0.0
1,0,V4UDW2_024_P01,V4UDW2_024,STATUS,-3.495811533383276,0.0,-8.0,0.0
1,0,V4UDW2_026_P01,V4UDW2_026,STATUS,0.9706789194733353,1.0,-1.0,0.0
1,0,V4UDW2_034_P01,V4UDW2_034,STATUS,0.07086271782731085,1.0,-1.0,0.0
1,1,V4UD_008_P01,V4UD_008,COMPETITIVE,0.6615316780950213,1.0,0.0,0.0
1,1,V4UD_009_P01,V4UD_009,COMPETITIVE,0.4055956200330136,1.0,2.0,1.0
1,1,V4UD_017_P01,V4UD_017,COMPETITIVE,0.09009554064124353,1.0,3.0,1.0
1,1,V4UD_021_P01,V4UD_021,COMPETITIVE,-2.4005000936292724,0.0,5.0,1.0
1,1,V4UD_023_P01,V4UD_023,COMPETITIVE,-0.19818191089014786,0.0,-1.0,0.0
1,1,V4UD_006_P01,V4UD_006,COMPETITIVE,-0.254764275046247,0.0,-2.0,0.0
1,1,V4UD_038_P01,V4UD_038,PROJECT,1.306428509211398,1.0,-1.0,0.0
1,1,V4UD_031_P01,V4UD_031,PROJECT,0.24928793897377888,1.0,3.0,1.0
1,1,V4UD_043_P01,V4UD_043,PROJECT,0.8821775388562824,1.0,-12.0,0.0
1,1,V4UD_053_P01,V4UD_053,PROJECT,-0.005797897195482234,0.0,0.0,0.0
1,1,V4UD_060_P01,V4UD_060,STATUS,-0.41038444087446435,0.0,-11.0,0.0
1,1,V4UD_076_P01,V4UD_076,STATUS,1.0258150658957277,1.0,-1.0,0.0
1,1,V4UD_082_P01,V4UD_082,STATUS,0.5765398453102011,1.0,1.0,1.0
1,1,V4UDW2_010_P01,V4UDW2_010,PROJECT,0.6232869019013599,1.0,-4.0,0.0
1,1,V4UDW2_015_P01,V4UDW2_015,STATUS,-1.1527003903227249,0.0,-1.0,0.0
1,1,V4UDW2_016_P01,V4UDW2_016,STATUS,-1.6225368416848156,0.0,-3.0,0.0
1,1,V4UDW2_019_P01,V4UDW2_019,STATUS,-0.016626324475112173,0.0,-6.0,0.0
1,1,V4UDW2_021_P01,V4UDW2_021,STATUS,-0.04483559265515447,0.0,1.0,1.0
1,1,V4UDW2_022_P01,V4UDW2_022,STATUS,0.29691307417848295,1.0,8.0,1.0
1,1,V4UDW2_030_P01,V4UDW2_030,STATUS,0.4535372316256349,1.0,0.0,0.0
1,2,V4UD_001_P01,V4UD_001,COMPETITIVE,-0.7873574584783475,0.0,9.0,1.0
1,2,V4UD_002_P01,V4UD_002,COMPETITIVE,-0.7224025249125584,0.0,-3.0,0.0
1,2,V4UD_003_P01,V4UD_003,COMPETITIVE,0.095676994569811,1.0,-4.0,0.0
1,2,V4UD_004_P01,V4UD_004,COMPETITIVE,-0.8016514189195062,0.0,6.0,1.0
1,2,V4UD_027_P01,V4UD_027,COMPETITIVE,-0.5066975192978823,0.0,-3.0,0.0
1,2,V4UD_036_P01,V4UD_036,PROJECT,-0.22968990223713942,0.0,5.0,1.0
1,2,V4UD_042_P01,V4UD_042,PROJECT,-1.0087961188435564,0.0,-2.0,0.0
1,2,V4UD_046_P01,V4UD_046,PROJECT,0.8996060603332053,1.0,4.0,1.0
1,2,V4UD_051_P01,V4UD_051,PROJECT,0.9425257470536673,1.0,-2.0,0.0
1,2,V4UD_057_P01,V4UD_057,STATUS,-0.36310903030857306,0.0,0.0,0.0
1,2,V4UD_078_P01,V4UD_078,STATUS,2.0335796421203485,1.0,-17.0,0.0
1,2,V4UD_080_P01,V4UD_080,STATUS,1.8975809927306457,1.0,3.0,1.0
1,2,V4UD_092_P01,V4UD_092,STATUS,0.24998356182713422,1.0,2.0,1.0
1,2,V4UD_094_P01,V4UD_094,STATUS,0.8528146133548572,1.0,7.0,1.0
1,2,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,0.1323296033446123,1.0,5.0,1.0
1,2,V4UDW2_007_P01,V4UDW2_007,PROJECT,-0.3073944776208114,0.0,20.0,1.0
1,2,V4UDW2_018_P01,V4UDW2_018,STATUS,1.8184904822326098,1.0,-7.0,0.0
1,2,V4UDW2_020_P01,V4UDW2_020,STATUS,0.5265001015222983,1.0,8.0,1.0
1,2,V4UDW2_029_P01,V4UDW2_029,STATUS,1.0641959703279684,1.0,5.0,1.0
1,2,V4UDW2_038_P01,V4UDW2_038,STATUS,1.1444791903590499,1.0,-15.0,0.0
1,3,V4UD_018_P01,V4UD_018,COMPETITIVE,0.0909305509281673,1.0,-2.0,0.0
1,3,V4UD_020_P01,V4UD_020,COMPETITIVE,0.26374279852594834,1.0,6.0,1.0
1,3,V4UD_022_P01,V4UD_022,COMPETITIVE,-1.439619767113212,0.0,-3.0,0.0
1,3,V4UD_025_P01,V4UD_025,COMPETITIVE,-1.1034710269811938,0.0,8.0,1.0
1,3,V4UD_029_P01,V4UD_029,COMPETITIVE,-1.5886719365969242,0.0,4.0,1.0
1,3,V4UD_039_P01,V4UD_039,PROJECT,0.5846878795955309,1.0,7.0,1.0
1,3,V4UD_044_P01,V4UD_044,PROJECT,-0.23155619742528613,0.0,3.0,1.0
1,3,V4UD_033_P01,V4UD_033,PROJECT,-0.6244853758661622,0.0,-9.0,0.0
1,3,V4UD_048_P01,V4UD_048,PROJECT,1.7725298217593668,1.0,14.0,1.0
1,3,V4UD_061_P01,V4UD_061,STATUS,0.11573556432782629,1.0,9.0,1.0
1,3,V4UD_063_P01,V4UD_063,STATUS,0.275644485744361,1.0,0.0,0.0
1,3,V4UD_085_P01,V4UD_085,STATUS,0.17451251195132442,1.0,1.0,1.0
1,3,V4UD_086_P01,V4UD_086,STATUS,-0.1604093729400181,0.0,10.0,1.0
1,3,V4UD_093_P01,V4UD_093,STATUS,2.3705876722963413,1.0,-5.0,0.0
1,3,V4UD_100_P01,V4UD_100,STATUS,0.012473883538499186,1.0,10.0,1.0
1,3,V4UDW2_002_P01,V4UDW2_002,COMPETITIVE,0.5334852155169554,1.0,-1.0,0.0
1,3,V4UDW2_004_P01,V4UDW2_004,PROJECT,-0.1797680285299713,0.0,2.0,1.0
1,3,V4UDW2_036_P01,V4UDW2_036,STATUS,0.5443478670842572,1.0,-3.0,0.0
1,3,V4UDW2_043_P01,V4UDW2_043,STATUS,-1.2984221452915028,0.0,2.0,1.0
1,3,V4UDW2_044_P01,V4UDW2_044,STATUS,-0.17935043476227477,0.0,-2.0,0.0
1,4,V4UD_010_P01,V4UD_010,COMPETITIVE,0.3213181092627866,1.0,-1.0,0.0
1,4,V4UD_013_P01,V4UD_013,COMPETITIVE,-0.6496696929959024,0.0,10.0,1.0
1,4,V4UD_015_P01,V4UD_015,COMPETITIVE,1.9482030799124244,1.0,1.0,1.0
1,4,V4UD_016_P01,V4UD_016,COMPETITIVE,1.029932573391762,1.0,-1.0,0.0
1,4,V4UD_024_P01,V4UD_024,COMPETITIVE,0.717544176601515,1.0,20.0,1.0
1,4,V4UD_030_P01,V4UD_030,COMPETITIVE,0.3425675493274609,1.0,-12.0,0.0
1,4,V4UD_032_P01,V4UD_032,PROJECT,-0.7848700847907294,0.0,2.0,1.0
1,4,V4UD_049_P01,V4UD_049,PROJECT,1.5285519297015135,1.0,6.0,1.0
1,4,V4UD_052_P01,V4UD_052,PROJECT,-0.53206051961608,0.0,1.0,1.0
1,4,V4UD_054_P01,V4UD_054,PROJECT,0.35325521226716167,1.0,4.0,1.0
1,4,V4UD_065_P01,V4UD_065,STATUS,-0.696198940182636,0.0,-22.0,0.0
1,4,V4UD_074_P01,V4UD_074,STATUS,0.13827293470822602,1.0,2.0,1.0
1,4,V4UD_077_P01,V4UD_077,STATUS,-0.259325671046139,0.0,-11.0,0.0
1,4,V4UD_088_P01,V4UD_088,STATUS,0.48842113881026344,1.0,-7.0,0.0
1,4,V4UD_089_P01,V4UD_089,STATUS,-1.2504715169194223,0.0,-11.0,0.0
1,4,V4UD_098_P01,V4UD_098,STATUS,-0.007945296872865864,0.0,7.0,1.0
1,4,V4UDW2_006_P01,V4UDW2_006,PROJECT,0.5500473213824764,1.0,14.0,1.0
1,4,V4UDW2_013_P01,V4UDW2_013,STATUS,0.08721894825374923,1.0,11.0,1.0
1,4,V4UDW2_023_P01,V4UDW2_023,STATUS,0.40176759514467764,1.0,-5.0,0.0
1,4,V4UDW2_040_P01,V4UDW2_040,STATUS,0.9851393443564381,1.0,11.0,1.0
2,0,V4UD_010_P01,V4UD_010,COMPETITIVE,0.16070533773984685,1.0,-1.0,0.0
2,0,V4UD_003_P01,V4UD_003,COMPETITIVE,-0.2038381757697396,0.0,-4.0,0.0
2,0,V4UD_016_P01,V4UD_016,COMPETITIVE,0.31675820719493036,1.0,-1.0,0.0
2,0,V4UD_020_P01,V4UD_020,COMPETITIVE,0.4148858418052042,1.0,6.0,1.0
2,0,V4UD_022_P01,V4UD_022,COMPETITIVE,0.10470227605470694,1.0,-3.0,0.0
2,0,V4UD_026_P01,V4UD_026,COMPETITIVE,0.24404344931307678,1.0,2.0,1.0
2,0,V4UD_006_P01,V4UD_006,COMPETITIVE,0.744069370516531,1.0,-2.0,0.0
2,0,V4UD_032_P01,V4UD_032,PROJECT,-1.2635185072752755,0.0,2.0,1.0
2,0,V4UD_044_P01,V4UD_044,PROJECT,0.2353577854225819,1.0,3.0,1.0
2,0,V4UD_050_P01,V4UD_050,PROJECT,0.11149659963305826,1.0,-10.0,0.0
2,0,V4UD_051_P01,V4UD_051,PROJECT,0.6673320777747385,1.0,-2.0,0.0
2,0,V4UD_055_P01,V4UD_055,PROJECT,0.39739003930808064,1.0,18.0,1.0
2,0,V4UD_066_P01,V4UD_066,STATUS,-0.1843454134404444,0.0,7.0,1.0
2,0,V4UD_074_P01,V4UD_074,STATUS,0.1092960390028096,1.0,2.0,1.0
2,0,V4UD_083_P01,V4UD_083,STATUS,-0.42686784773978886,0.0,12.0,1.0
2,0,V4UD_086_P01,V4UD_086,STATUS,-0.09153101011568104,0.0,10.0,1.0
2,0,V4UDW2_013_P01,V4UDW2_013,STATUS,0.1256311475975494,1.0,11.0,1.0
2,0,V4UDW2_016_P01,V4UDW2_016,STATUS,-0.22121303660908642,0.0,-3.0,0.0
2,0,V4UDW2_019_P01,V4UDW2_019,STATUS,1.2229090221751235,1.0,-6.0,0.0
2,0,V4UDW2_022_P01,V4UDW2_022,STATUS,0.3721612187412627,1.0,8.0,1.0
2,0,V4UDW2_023_P01,V4UDW2_023,STATUS,0.3303005819934649,1.0,-5.0,0.0
2,1,V4UD_002_P01,V4UD_002,COMPETITIVE,-0.038984292863755404,0.0,-3.0,0.0
2,1,V4UD_021_P01,V4UD_021,COMPETITIVE,-0.07965692861477616,0.0,5.0,1.0
2,1,V4UD_023_P01,V4UD_023,COMPETITIVE,0.34630579535137407,1.0,-1.0,0.0
2,1,V4UD_029_P01,V4UD_029,COMPETITIVE,-2.963589566048878,0.0,4.0,1.0
2,1,V4UD_036_P01,V4UD_036,PROJECT,0.0011543245773769381,1.0,5.0,1.0
2,1,V4UD_039_P01,V4UD_039,PROJECT,-0.06923560561730846,0.0,7.0,1.0
2,1,V4UD_033_P01,V4UD_033,PROJECT,-0.18129536739044996,0.0,-9.0,0.0
2,1,V4UD_048_P01,V4UD_048,PROJECT,1.6309662205455995,1.0,14.0,1.0
2,1,V4UD_057_P01,V4UD_057,STATUS,-0.22841851667398103,0.0,0.0,0.0
2,1,V4UD_065_P01,V4UD_065,STATUS,-1.6723463579119509,0.0,-22.0,0.0
2,1,V4UD_076_P01,V4UD_076,STATUS,1.1364638651471197,1.0,-1.0,0.0
2,1,V4UD_080_P01,V4UD_080,STATUS,0.42301874204776246,1.0,3.0,1.0
2,1,V4UD_094_P01,V4UD_094,STATUS,1.0131792965550606,1.0,7.0,1.0
2,1,V4UD_098_P01,V4UD_098,STATUS,-0.25337067121320755,0.0,7.0,1.0
2,1,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,-0.9545705892851428,0.0,5.0,1.0
2,1,V4UDW2_002_P01,V4UDW2_002,COMPETITIVE,-1.0213125687795095,0.0,-1.0,0.0
2,1,V4UDW2_006_P01,V4UDW2_006,PROJECT,1.1291538933426994,1.0,14.0,1.0
2,1,V4UDW2_021_P01,V4UDW2_021,STATUS,-0.041114323749832066,0.0,1.0,1.0
2,1,V4UDW2_029_P01,V4UDW2_029,STATUS,0.09578182777639735,1.0,5.0,1.0
2,1,V4UDW2_044_P01,V4UDW2_044,STATUS,-0.46101624645615935,0.0,-2.0,0.0
2,2,V4UD_007_P01,V4UD_007,COMPETITIVE,1.0684196392548762,1.0,0.0,0.0
2,2,V4UD_009_P01,V4UD_009,COMPETITIVE,-0.8687778951958648,0.0,2.0,1.0
2,2,V4UD_019_P01,V4UD_019,COMPETITIVE,-0.5429792345415265,0.0,-6.0,0.0
2,2,V4UD_004_P01,V4UD_004,COMPETITIVE,0.14635540824483512,1.0,6.0,1.0
2,2,V4UD_005_P01,V4UD_005,COMPETITIVE,0.2682709919290356,1.0,1.0,1.0
2,2,V4UD_030_P01,V4UD_030,COMPETITIVE,-0.8894199843575791,0.0,-12.0,0.0
2,2,V4UD_031_P01,V4UD_031,PROJECT,-2.2946315154753143,0.0,3.0,1.0
2,2,V4UD_042_P01,V4UD_042,PROJECT,-2.771494742906823,0.0,-2.0,0.0
2,2,V4UD_049_P01,V4UD_049,PROJECT,1.5866579346797858,1.0,6.0,1.0
2,2,V4UD_082_P01,V4UD_082,STATUS,0.8302357060657278,1.0,1.0,1.0
2,2,V4UD_089_P01,V4UD_089,STATUS,0.8046445571014712,1.0,-11.0,0.0
2,2,V4UD_091_P01,V4UD_091,STATUS,-0.16612545031277412,0.0,10.0,1.0
2,2,V4UDW2_005_P01,V4UDW2_005,PROJECT,-1.5391876812896899,0.0,3.0,1.0
2,2,V4UDW2_007_P01,V4UDW2_007,PROJECT,-1.6390146645626849,0.0,20.0,1.0
2,2,V4UDW2_015_P01,V4UDW2_015,STATUS,-2.0160330951586314,0.0,-1.0,0.0
2,2,V4UDW2_018_P01,V4UDW2_018,STATUS,-1.771484192211643,0.0,-7.0,0.0
2,2,V4UDW2_024_P01,V4UDW2_024,STATUS,-0.9624417539924217,0.0,-8.0,0.0
2,2,V4UDW2_030_P01,V4UDW2_030,STATUS,-0.3109612189686617,0.0,0.0,0.0
2,2,V4UDW2_036_P01,V4UDW2_036,STATUS,-0.2976351654807251,0.0,-3.0,0.0
2,2,V4UDW2_038_P01,V4UDW2_038,STATUS,1.7933050567920457,1.0,-15.0,0.0
2,3,V4UD_013_P01,V4UD_013,COMPETITIVE,-0.9144881748739773,0.0,10.0,1.0
2,3,V4UD_015_P01,V4UD_015,COMPETITIVE,0.9097815892454482,1.0,1.0,1.0
2,3,V4UD_017_P01,V4UD_017,COMPETITIVE,-1.5924785855081078,0.0,3.0,1.0
2,3,V4UD_018_P01,V4UD_018,COMPETITIVE,0.4752799617751562,1.0,-2.0,0.0
2,3,V4UD_024_P01,V4UD_024,COMPETITIVE,1.8435724812899992,1.0,20.0,1.0
2,3,V4UD_027_P01,V4UD_027,COMPETITIVE,-1.431881515681746,0.0,-3.0,0.0
2,3,V4UD_038_P01,V4UD_038,PROJECT,0.36218985808431015,1.0,-1.0,0.0
2,3,V4UD_040_P01,V4UD_040,PROJECT,0.04702183808498891,1.0,-3.0,0.0
2,3,V4UD_046_P01,V4UD_046,PROJECT,-0.03770339805573166,0.0,4.0,1.0
2,3,V4UD_053_P01,V4UD_053,PROJECT,-0.06917669262873871,0.0,0.0,0.0
2,3,V4UD_061_P01,V4UD_061,STATUS,-0.06411939048778875,0.0,9.0,1.0
2,3,V4UD_077_P01,V4UD_077,STATUS,-2.4061845104015545,0.0,-11.0,0.0
2,3,V4UD_081_P01,V4UD_081,STATUS,-2.637015983892685,0.0,4.0,1.0
2,3,V4UD_088_P01,V4UD_088,STATUS,-0.05002334032336999,0.0,-7.0,0.0
2,3,V4UD_092_P01,V4UD_092,STATUS,0.32005792397795446,1.0,2.0,1.0
2,3,V4UD_100_P01,V4UD_100,STATUS,-0.5530231495444756,0.0,10.0,1.0
2,3,V4UDW2_010_P01,V4UDW2_010,PROJECT,0.3962810995339906,1.0,-4.0,0.0
2,3,V4UDW2_026_P01,V4UDW2_026,STATUS,1.7342289395555326,1.0,-1.0,0.0
2,3,V4UDW2_034_P01,V4UDW2_034,STATUS,-0.8497616198128193,0.0,-1.0,0.0
2,3,V4UDW2_040_P01,V4UDW2_040,STATUS,0.28539300374646664,1.0,11.0,1.0
2,4,V4UD_008_P01,V4UD_008,COMPETITIVE,-0.3258518613728324,0.0,0.0,0.0
2,4,V4UD_001_P01,V4UD_001,COMPETITIVE,-1.8113861787986871,0.0,9.0,1.0
2,4,V4UD_012_P01,V4UD_012,COMPETITIVE,0.391440223282365,1.0,5.0,1.0
2,4,V4UD_014_P01,V4UD_014,COMPETITIVE,-0.24182326410823296,0.0,5.0,1.0
2,4,V4UD_025_P01,V4UD_025,COMPETITIVE,-0.31140095327464756,0.0,8.0,1.0
2,4,V4UD_043_P01,V4UD_043,PROJECT,-0.14701731677898144,0.0,-12.0,0.0
2,4,V4UD_052_P01,V4UD_052,PROJECT,-0.22957029931379577,0.0,1.0,1.0
2,4,V4UD_054_P01,V4UD_054,PROJECT,-0.29874494648947436,0.0,4.0,1.0
2,4,V4UD_060_P01,V4UD_060,STATUS,0.4378334707485069,1.0,-11.0,0.0
2,4,V4UD_063_P01,V4UD_063,STATUS,-0.2966654382806853,0.0,0.0,0.0
2,4,V4UD_069_P01,V4UD_069,STATUS,2.9839994574613597,1.0,-15.0,0.0
2,4,V4UD_078_P01,V4UD_078,STATUS,2.6817555504026798,1.0,-17.0,0.0
2,4,V4UD_084_P01,V4UD_084,STATUS,1.920636224080527,1.0,2.0,1.0
2,4,V4UD_085_P01,V4UD_085,STATUS,-1.8022266101237294,0.0,1.0,1.0
2,4,V4UD_093_P01,V4UD_093,STATUS,1.1480177228729365,1.0,-5.0,0.0
2,4,V4UDW2_003_P01,V4UDW2_003,COMPETITIVE,-0.4297446655922347,0.0,-1.0,0.0
2,4,V4UDW2_004_P01,V4UDW2_004,PROJECT,-0.07611930783462989,0.0,2.0,1.0
2,4,V4UDW2_009_P01,V4UDW2_009,PROJECT,0.5922494657369344,1.0,-8.0,0.0
2,4,V4UDW2_020_P01,V4UDW2_020,STATUS,0.12103057373653589,1.0,8.0,1.0
2,4,V4UDW2_043_P01,V4UDW2_043,STATUS,-1.6277812356814134,0.0,2.0,1.0
3,0,V4UD_007_P01,V4UD_007,COMPETITIVE,-0.5749654040718075,0.0,0.0,0.0
3,0,V4UD_008_P01,V4UD_008,COMPETITIVE,0.976476936264624,1.0,0.0,0.0
3,0,V4UD_014_P01,V4UD_014,COMPETITIVE,-1.1476592660141813,0.0,5.0,1.0
3,0,V4UD_025_P01,V4UD_025,COMPETITIVE,-0.18108304221222532,0.0,8.0,1.0
3,0,V4UD_005_P01,V4UD_005,COMPETITIVE,0.06571649109352128,1.0,1.0,1.0
3,0,V4UD_027_P01,V4UD_027,COMPETITIVE,0.2616895683894685,1.0,-3.0,0.0
3,0,V4UD_031_P01,V4UD_031,PROJECT,-1.020703386465362,0.0,3.0,1.0
3,0,V4UD_042_P01,V4UD_042,PROJECT,-1.5573325793257358,0.0,-2.0,0.0
3,0,V4UD_046_P01,V4UD_046,PROJECT,0.8546600535664932,1.0,4.0,1.0
3,0,V4UD_048_P01,V4UD_048,PROJECT,0.35358693546966163,1.0,14.0,1.0
3,0,V4UD_069_P01,V4UD_069,STATUS,-0.5170309778270511,0.0,-15.0,0.0
3,0,V4UD_078_P01,V4UD_078,STATUS,0.6658601942500657,1.0,-17.0,0.0
3,0,V4UD_084_P01,V4UD_084,STATUS,-0.8782958592474488,0.0,2.0,1.0
3,0,V4UD_086_P01,V4UD_086,STATUS,-0.5124520661358627,0.0,10.0,1.0
3,0,V4UD_089_P01,V4UD_089,STATUS,-0.9428335532367502,0.0,-11.0,0.0
3,0,V4UD_094_P01,V4UD_094,STATUS,-1.6592631837021263,0.0,7.0,1.0
3,0,V4UD_100_P01,V4UD_100,STATUS,0.03914396620736092,1.0,10.0,1.0
3,0,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,0.5882282628936645,1.0,5.0,1.0
3,0,V4UDW2_010_P01,V4UDW2_010,PROJECT,-0.30349505095372137,0.0,-4.0,0.0
3,0,V4UDW2_024_P01,V4UDW2_024,STATUS,-0.6079683372227516,0.0,-8.0,0.0
3,0,V4UDW2_043_P01,V4UDW2_043,STATUS,-2.5147354206489143,0.0,2.0,1.0
3,1,V4UD_001_P01,V4UD_001,COMPETITIVE,-0.7338698351825502,0.0,9.0,1.0
3,1,V4UD_010_P01,V4UD_010,COMPETITIVE,-0.12423031024798917,0.0,-1.0,0.0
3,1,V4UD_012_P01,V4UD_012,COMPETITIVE,0.3875525313866591,1.0,5.0,1.0
3,1,V4UD_017_P01,V4UD_017,COMPETITIVE,1.2307921766931236,1.0,3.0,1.0
3,1,V4UD_018_P01,V4UD_018,COMPETITIVE,0.24680093516238458,1.0,-2.0,0.0
3,1,V4UD_023_P01,V4UD_023,COMPETITIVE,0.0632497639571983,1.0,-1.0,0.0
3,1,V4UD_040_P01,V4UD_040,PROJECT,0.321686136750354,1.0,-3.0,0.0
3,1,V4UD_049_P01,V4UD_049,PROJECT,0.8748856481122868,1.0,6.0,1.0
3,1,V4UD_054_P01,V4UD_054,PROJECT,0.4970474720863128,1.0,4.0,1.0
3,1,V4UD_061_P01,V4UD_061,STATUS,0.05342549300866131,1.0,9.0,1.0
3,1,V4UD_065_P01,V4UD_065,STATUS,-0.10534898169501546,0.0,-22.0,0.0
3,1,V4UD_091_P01,V4UD_091,STATUS,0.06213342801733812,1.0,10.0,1.0
