subject_id,pairwise,hit,sep,repeat,fold,model
MLV2_DEV_007,0.0,0.0,-0.3896134849650703,0,2,ELASTICNET_AUTO
MLV2_DEV_008,0.5,0.0,-0.09124156527589963,0,2,ELASTICNET_AUTO
MLV2_DEV_021,0.0,0.0,-0.44787580137760086,0,2,ELASTICNET_AUTO
MLV2_DEV_023,1.0,1.0,0.19612935413674148,0,2,ELASTICNET_AUTO
MLV2_DEV_037,0.5,1.0,0.045477886879101204,0,2,ELASTICNET_AUTO
MLV2_DEV_041,0.5,1.0,0.3338943458198235,0,2,ELASTICNET_AUTO
MLV2_DEV_043,0.0,0.0,-0.20052966795680227,0,2,ELASTICNET_AUTO
MLV2_DEV_045,0.5,0.0,-0.10113336312395887,0,2,ELASTICNET_AUTO
MLV2_DEV_053,0.5,1.0,0.13497220163463847,0,2,ELASTICNET_AUTO
MLV2_DEV_066,0.5,1.0,0.12923175051075791,0,2,ELASTICNET_AUTO
MLV2_DEV_069,1.0,1.0,0.8478238351816618,0,2,ELASTICNET_AUTO
MLV2_DEV_070,0.5,0.0,-0.038471316945890066,0,2,ELASTICNET_AUTO
MLV1_FA_006,0.0,0.0,-2.8804792110525526,0,2,STABILITY_SELECTED
MLV1_FA_011,0.5,0.0,0.0,0,2,STABILITY_SELECTED
MLV1_FA_012,0.5,0.0,-0.09944198159209461,0,2,STABILITY_SELECTED
MLV1_OLD_005,0.5,1.0,0.06629465439472959,0,2,STABILITY_SELECTED
MLV1_OLD_015,0.9285714285714286,1.0,1.0820498313629603,0,2,STABILITY_SELECTED
MLV2_DEV_002,0.75,1.0,0.5067514740853997,0,2,STABILITY_SELECTED
MLV2_DEV_004,1.0,1.0,1.7901854211992079,0,2,STABILITY_SELECTED
MLV2_DEV_007,0.0,0.0,-1.0135029481707993,0,2,STABILITY_SELECTED
MLV2_DEV_008,0.75,1.0,0.5067514740853997,0,2,STABILITY_SELECTED
MLV2_DEV_021,0.0,0.0,-1.4208124406641045,0,2,STABILITY_SELECTED
MLV2_DEV_023,0.5,0.0,0.0,0,2,STABILITY_SELECTED
MLV2_DEV_037,0.5,0.0,0.0,0,2,STABILITY_SELECTED
MLV2_DEV_041,0.75,1.0,1.0780324476399405,0,2,STABILITY_SELECTED
MLV2_DEV_043,0.25,0.0,-0.40730949249330506,0,2,STABILITY_SELECTED
MLV2_DEV_045,0.25,0.0,-0.40730949249330506,0,2,STABILITY_SELECTED
