axis,role_family,role_qid,wikidata_id,name,norm_name,wikidata_sitelinks,seed_origin,selection_information_used,source_row_key,source_name,gender,birth_date,birth_time,utc_offset,birth_year,birth_place,longitude,latitude,eligible,prior_used,birth_ok,wave,event_collection_started,astrology_scored
PROJECT,musician,Q639669,Q188426,Roy Orbison,royorbison,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,RoyOrbison1936,Roy Orbison,male,1936-04-23,15:50,-05:00,1936,"Mount Vernon, VA, United States",-77.096,38.716,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q367129,Roy Rogers,royrogers,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,RoyRogers1911,Roy Rogers,male,1911-11-05,12:15,-05:00,1911,"Cincinnati, OH, United States",-84.514,39.104,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q213574,Rutger Hauer,rutgerhauer,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,RutgerHauer1944,Rutger Hauer,male,1944-01-23,18:18,+01:00,1944,"Breukelen, Stichtse Vecht, Netherlands",5.003,52.171,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q318374,Ry Cooder,rycooder,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,RyCooder1947,Ry Cooder,male,1947-03-15,02:05,-08:00,1947,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q106592,Sabine Azéma,sabineazema,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SabineAzéma1949,Sabine Azéma,female,1949-09-20,01:30,+01:00,1949,"Paris, France",2.351,48.857,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q266391,Sally Kellerman,sallykellerman,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SallyKellerman1937,Sally Kellerman,female,1937-06-02,07:37,-08:00,1937,"Long Beach, CA, United States",-118.181,33.772,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q5577,Salvador Dalí,salvadordali,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SalvadorDalí1904,Salvador Dalí,male,1904-05-11,08:45,+00:00,1904,"Figueres, Spain",2.961,42.268,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q312610,Salvatore Adamo,salvatoreadamo,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SalvatoreAdamo1943,Salvatore Adamo,male,1943-10-31,02:00,+01:00,1943,"Comiso, Italy",14.606,36.947,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q295919,Sam Cooke,samcooke,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SamCooke1931,Sam Cooke,male,1931-01-22,14:10,-06:00,1931,"Clarksdale, MS, United States",-90.575,34.203,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q284876,Sam Waterston,samwaterston,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SamWaterston1940,Sam Waterston,male,1940-11-15,02:18,-05:00,1940,"Cambridge, MA, United States",-71.105,42.365,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q234875,Sandra Dee,sandradee,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SandraDee1942,Sandra Dee,female,1942-04-23,05:35,-04:00,1942,"Bayonne, NJ, United States",-74.117,40.669,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q77007,Sandra Nasić,sandranasic,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SandraNasic1976,Sandra Nasic,female,1976-05-25,17:30,+01:00,1976,"Göttingen, Germany",9.928,51.533,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q262822,Sandrine Kiberlain,sandrinekiberlain,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SandrineKiberlain1968,Sandrine Kiberlain,female,1968-02-25,00:30,+01:00,1968,"Boulogne-Billancourt, France",2.243,48.834,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q266825,Sandy Duncan,sandyduncan,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SandyDuncan1946,Sandy Duncan,female,1946-02-20,08:34,-08:00,1946,"Henderson, NV, United States",-114.984,36.034,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q229513,Sarah Vaughan,sarahvaughan,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SarahVaughan1924,Sarah Vaughan,female,1924-03-27,21:45,-05:00,1924,"Newark, DE, United States",-75.754,39.682,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q316231,Scott Grimes,scottgrimes,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ScottGrimes1971,Scott Grimes,male,1971-07-09,13:20,-04:00,1971,"Lowell, MA, United States",-71.307,42.645,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q255969,Scotty McCreery,scottymccreery,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ScottyMcCreery1993,Scotty McCreery,male,1993-10-09,04:14,-04:00,1993,"Raleigh, NC, United States",-78.642,35.781,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q189351,Sean Astin,seanastin,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SeanAstin1971,Sean Astin,male,1971-02-25,18:32,-08:00,1971,"Santa Monica, CA, United States",-118.492,34.011,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q311238,Sean Lennon,seanlennon,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SeanLennon1975,Sean Lennon,male,1975-10-09,02:00,-04:00,1975,"New York, NY, United States",-74.007,40.713,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q447967,Sean Patrick Flanery,seanpatrickflanery,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SeanPatrickFlanery1965,Sean Patrick Flanery,male,1965-10-11,14:43,-05:00,1965,"Lake Charles, LA, United States",-93.217,30.229,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q284488,Seka Aleksić,sekaaleksic,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SekaAleksić1981,Seka Aleksić,female,1981-04-23,00:40,+01:00,1981,"Zvornik, Bosnia-Herzegovina",19.103,44.387,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q164562,Sergio Leone,sergioleone,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SergioLeone1929,Sergio Leone,male,1929-01-03,00:30,+01:00,1929,"Rome, Italy",12.494,41.891,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q207598,Shannen Doherty,shannendoherty,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShannenDoherty1971,Shannen Doherty,female,1971-04-12,16:16,-06:00,1971,"Memphis, TN, United States",-90.052,35.143,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q283385,Sharleen Spiteri,sharleenspiteri,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SharleenSpiteri1967,Sharleen Spiteri,female,1967-11-07,07:35,+00:00,1967,"Glasgow, United Kingdom",-4.257,55.866,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q324366,Shaun Cassidy,shauncassidy,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShaunCassidy1958,Shaun Cassidy,male,1958-09-27,16:34,-07:00,1958,"Santa Monica, CA, United States",-118.492,34.011,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q266091,Shayne Ward,shayneward,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShayneWard1984,Shayne Ward,male,1984-10-16,21:34,+01:00,1984,"Manchester, United Kingdom",-2.234,53.481,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q261489,Sheila,sheila,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sheila1945,Sheila,female,1945-08-16,03:30,+02:00,1945,"Créteil, France",2.453,48.79,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q250905,Sheila E.,sheilae,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SheilaE.1957,Sheila E.,female,1957-12-12,10:40,-08:00,1957,"Oakland, CA, United States",-122.272,37.805,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q180942,Shia LaBeouf,shialabeouf,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShiaLaBeouf1986,Shia LaBeouf,male,1986-06-11,00:14,-07:00,1986,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q230218,Shirley Jones,shirleyjones,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShirleyJones1934,Shirley Jones,female,1934-03-31,05:30,-05:00,1934,"Charleroi, PA, United States",-79.898,40.138,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q234104,Shirley Manson,shirleymanson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShirleyManson1966,Shirley Manson,female,1966-08-26,17:35,+01:00,1966,"Edinburgh, United Kingdom",-3.188,55.95,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q182580,Shirley Temple,shirleytemple,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,ShirleyTemple1928,Shirley Temple,female,1928-04-23,21:00,-08:00,1928,"Santa Monica, CA, United States",-118.492,34.011,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q106919,Silvana Mangano,silvanamangano,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SilvanaMangano1930,Silvana Mangano,female,1930-04-23,20:10,+01:00,1930,"Rome, Italy",12.494,41.891,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q459977,Simona Ventura,simonaventura,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SimonaVentura1965,Simona Ventura,female,1965-04-01,22:25,+01:00,1965,"Bentivoglio, Italy",11.419,44.636,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q257339,Simone Cristicchi,simonecristicchi,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SimoneCristicchi1977,Simone Cristicchi,male,1977-02-05,01:30,+01:00,1977,"Rome, Italy",12.494,41.891,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q457441,Simone Lahbib,simonelahbib,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SimoneLahbib1965,Simone Lahbib,female,1965-02-06,17:00,+00:00,1965,"Stirling, United Kingdom",-3.936,56.119,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q153153,Simone Renant,simonerenant,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SimoneRenant1911,Simone Renant,female,1911-03-19,19:00,+00:00,1911,"Amiens, France",2.294,49.894,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q106126,Simone Signoret,simonesignoret,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SimoneSignoret1921,Simone Signoret,female,1921-03-25,02:30,+01:00,1921,"Wiesbaden, Germany",8.24,50.084,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q179150,Sonny Bono,sonnybono,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SonnyBono1935,Sonny Bono,male,1935-02-16,21:21,-05:00,1935,"Detroit, MI, United States",-83.048,42.333,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q162753,Sophie Marceau,sophiemarceau,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SophieMarceau1966,Sophie Marceau,female,1966-11-17,02:30,+01:00,1966,"Paris, France",2.351,48.857,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q315780,Stan Kenton,stankenton,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,StanKenton1911,Stan Kenton,male,1911-12-15,22:00,-06:00,1911,"Wichita, KS, United States",-97.336,37.686,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q433565,Stefano Accorsi,stefanoaccorsi,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,StefanoAccorsi1971,Stefano Accorsi,male,1971-03-02,14:30,+01:00,1971,"Bologna, Italy",11.347,44.494,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q53052,Steno,steno,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Steno1917,Steno,male,1917-01-19,12:10,+01:00,1917,"Rome, Italy",12.494,41.891,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q32439,Stéphane Audran,stephaneaudran,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,StéphaneAudran1932,Stéphane Audran,female,1932-11-08,02:15,+00:00,1932,"Versailles, France",2.13,48.802,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q206244,Stéphane Grappelli,stephanegrappelli,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,StéphaneGrappelli1908,Stéphane Grappelli,male,1908-01-26,07:00,+00:09,1908,"Paris, France",2.351,48.857,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q470282,Stephen J. Cannell,stephenjcannell,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,StephenJ.Cannell1941,Stephen J. Cannell,male,1941-02-05,14:39,-08:00,1941,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q216221,Steve Carell,stevecarell,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SteveCarell1962,Steve Carell,male,1962-08-16,08:59,-04:00,1962,"Concord, MA, United States",-71.355,42.459,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q262791,Steve Reich,stevereich,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SteveReich1936,Steve Reich,male,1936-10-03,18:21,-05:00,1936,"Manhattan, KS, United States",-96.567,39.187,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q313453,Stromae,stromae,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stromae1985,Stromae,male,1985-03-12,09:31,+01:00,1985,"Etterbeek, Brussels, Belgium",4.387,50.837,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q274204,Susan Anton,susananton,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SusanAnton1950,Susan Anton,female,1950-10-12,15:30,-08:00,1950,"Oak Glen, CA, United States",-116.947,34.049,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q83493,Susan Boyle,susanboyle,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SusanBoyle1961,Susan Boyle,female,1961-04-01,09:50,+01:00,1961,"Blackburn, Aberdeen, United Kingdom",-2.288,57.205,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q273180,Susan Oliver,susanoliver,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SusanOliver1932,Susan Oliver,female,1932-02-13,16:20,-05:00,1932,"New York, NY, United States",-74.007,40.713,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q275625,Susan Tedeschi,susantedeschi,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SusanTedeschi1970,Susan Tedeschi,female,1970-11-09,13:58,-05:00,1970,"Boston, MA, United States",-71.059,42.359,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q299859,Suzanne Danco,suzannedanco,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SuzanneDanco1911,Suzanne Danco,female,1911-01-22,03:45,+00:00,1911,"Ixelles, Brussels, Belgium",4.372,50.828,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q269881,Suzy Delair,suzydelair,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SuzyDelair1917,Suzy Delair,female,1917-12-31,14:00,+00:00,1917,"Paris, France",2.351,48.857,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q51522,Sydney Pollack,sydneypollack,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,SydneyPollack1934,Sydney Pollack,male,1934-07-01,16:30,-06:00,1934,"Lafayette, IN, United States",-86.891,40.417,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
