C,inner_macro,inner_p10,repeat,fold,model,kind,l1_ratio
0.3,0.5350732600732601,0.4928937728937729,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.1,0.5088635644191201,0.2924976258309591,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.5613168724279834,0.5151851851851851,2,4,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.5501028806584362,0.5038271604938271,2,4,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.49557613168724274,0.4414814814814815,2,4,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.4698559670781893,0.4187037037037037,2,4,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.46265432098765435,0.3761111111111111,2,4,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.6981689019387431,0.6815319204604919,2,4,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.1,0.688214350317525,0.6543341182626897,2,4,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6808649243173054,0.6266457352171638,2,4,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.6732146894845309,0.6440289648622982,2,4,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6320991692023438,0.5829513343799059,2,4,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6544826572604351,0.6139682539682539,2,4,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.6441945914168136,0.5991710758377425,2,4,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.6066431510875955,0.5944444444444444,2,4,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.6010582010582012,0.5789594356261023,2,4,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.5861111111111111,0.5754938271604938,2,4,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.6777030802824453,0.6588081671415005,2,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.675735507878365,0.648390022675737,2,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.6753212396069538,0.6468594104308389,2,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.6699107183234166,0.6660018993352327,2,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.6470746845746845,0.6234920634920635,2,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.6147707231040566,0.6031216931216932,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.6069958847736626,0.541358024691358,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.6049970605526162,0.5814814814814815,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.5988977072310406,0.5706790123456791,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.5926954732510288,0.5249999999999999,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.5920781893004116,0.5259259259259259,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.5776748971193416,0.5101851851851852,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.5725896531452087,0.5256172839506174,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.5546590241034686,0.4929012345679012,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.5541152263374486,0.42444444444444446,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.5462962962962963,0.46913580246913583,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.5319958847736626,0.3750617283950617,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.03,0.3333333333333333,0.0,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.3333333333333333,0.0,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.3333333333333333,0.0,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.2479423868312757,0.0,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.7366255144032922,0.36790123456790125,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.6894063608349322,0.6530668934240362,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.677790698425619,0.6380935422602089,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.6672078803031184,0.6305911680911681,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.6666666666666666,0.2,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,0.6666666666666666,0.2,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.6666666666666666,0.2,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.6646786634881873,0.628988603988604,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.6575819976613628,0.6134021842355176,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6532900007106356,0.6281563366087175,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.6129800020673036,0.5773796441653585,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.5954402226227623,0.5881733434114387,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.5932263503692076,0.5675811093668237,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.5679103597754391,0.5485334903192046,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.49783256132462483,0.26918328584995255,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.47142840992047347,0.26405508072174744,2,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.6171256726812283,0.5876543209876544,3,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.6154162709718266,0.5798765432098767,3,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.6149889205444762,0.5765432098765433,3,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.03,0.6034662867996201,0.544074074074074,3,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.6011712567268123,0.5576543209876543,3,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.03,0.6397326879469737,0.5574358974358975,3,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6338566195709053,0.6063396127681843,3,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.628514739229025,0.5935190999476714,3,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.1,0.6275989883132741,0.5670512820512821,3,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6221568114425257,0.5761145996860283,3,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.5860658888436666,0.48430335097001764,3,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.5802887441776331,0.5244268077601412,3,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.5469260163704609,0.4451499118165785,3,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.5053871026093248,0.405326278659612,3,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.4826583909917243,0.408042328042328,3,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.6561987615559045,0.5946153846153847,3,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.6297401011686726,0.56,3,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.6231772196057911,0.5356410256410257,3,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.5997885051456481,0.5323076923076924,3,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.5236678004535148,0.473974358974359,3,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.7139126305792972,0.4690883190883191,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.7036245647356759,0.4690883190883191,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.1,0.6870845204178537,0.3066951566951567,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.6666666666666666,0.2,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.5432336182336183,0.5202611585944918,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.5251379279157057,0.44398589065255734,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.5162359245692579,0.45798941798941795,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.5148204675982453,0.4433509700176367,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.511402794736128,0.47655948989282326,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.3,0.5108646497535386,0.4452136752136752,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.4986670736670737,0.48761904761904756,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.494187808076697,0.4060541310541311,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.3,0.4902726902726903,0.44846560846560846,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.1,0.4889748111970334,0.4165242165242165,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.03,0.3333333333333333,0.0,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.3333333333333333,0.0,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,1.0,1.0,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,1.0,1.0,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,1.0,1.0,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.8824786324786325,0.7993589743589744,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.8334859584859585,0.7738095238095238,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.717032967032967,0.4943223443223443,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.6667974882260596,0.639309262166405,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.6633699633699633,0.6357142857142857,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.656547619047619,0.6262362637362637,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.6414224664224665,0.6362637362637362,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.6354177568463283,0.6205128205128205,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6251613465899181,0.592051282051282,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.6160801500087214,0.5824358974358974,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6050148264433979,0.542051282051282,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.5916143380429094,0.47833333333333333,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.5833333333333334,0.461025641025641,3,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.6393386243386243,0.620079365079365,3,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.6277645502645502,0.5723015873015874,3,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.03,0.6159303350970018,0.5986296296296296,3,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.6127204585537919,0.5494179894179895,3,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.6026895943562611,0.5647619047619048,3,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.6873931623931625,0.6151923076923077,3,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6822954822954822,0.6485347985347985,3,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.1,0.6729853479853481,0.6467032967032967,3,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6669413919413919,0.5846978021978021,3,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.6668803418803418,0.6179487179487179,3,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.5825511463844797,0.5481084656084656,3,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.5818148148148149,0.533888888888889,3,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.581757495590829,0.524973544973545,3,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.5626128747795415,0.5105820105820106,3,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.5471807760141094,0.5013227513227514,3,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.6052045177045177,0.5817948717948719,3,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.5902167277167277,0.5392307692307693,3,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.5896062271062271,0.511025641025641,3,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.5813949938949938,0.5093589743589743,3,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.5552960927960928,0.51,3,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.68,0.232,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.6138977072310405,0.2074814814814815,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.6059611992945326,0.2074814814814815,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.5692266313932981,0.5385582010582011,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.5454223985890653,0.5274518518518518,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.3,0.5364938271604939,0.5268518518518519,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.5245714285714285,0.4502380952380952,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.5205017636684303,0.5155820105820106,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.5163791887125221,0.5084656084656085,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.510320987654321,0.480925925925926,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.5095493827160493,0.46796296296296297,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.4785273368606702,0.46370370370370373,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.4773809523809524,0.4464285714285715,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.3333333333333333,0.0,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.3333333333333333,0.0,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.3333333333333333,0.0,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.742979242979243,0.4188644688644688,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.730006105006105,0.4347985347985348,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.03,0.6666666666666666,0.2,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,0.6666666666666666,0.2,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.6666666666666666,0.2,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.6474053724053723,0.40510989010989007,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.1,0.6211843711843711,0.5782234432234432,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.6120421245421245,0.5949816849816849,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6034340659340659,0.581923076923077,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.5931929181929182,0.5580128205128205,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.5823565323565322,0.5528846153846153,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.570558608058608,0.5426923076923077,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.5656746031746032,0.5222252747252747,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5651098901098902,0.5385531135531135,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.549496336996337,0.5143681318681318,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.5415750915750915,0.5177014652014652,3,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.5838064713064712,0.5501190476190476,3,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.03,0.5805891330891331,0.5262820512820513,3,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.5763644688644689,0.5381190476190476,3,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.5713217338217338,0.5555952380952381,3,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.540595238095238,0.49957142857142856,3,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.6926007326007326,0.6546703296703297,3,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.688440170940171,0.634349816849817,3,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6883345543345545,0.6625457875457876,3,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6861257631257631,0.6685897435897437,3,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6731251526251526,0.6634857142857142,3,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.49802197802197806,0.4655860805860806,3,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.46664835164835167,0.4536556776556777,3,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.4492612942612942,0.38827472527472523,3,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.4492124542124542,0.39996703296703295,3,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.4488217338217338,0.36017216117216116,3,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.619484126984127,0.6008095238095239,3,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.6060805860805861,0.5800219780219781,3,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.6021428571428572,0.5834285714285714,3,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.6014255189255189,0.5866172161172161,3,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.5956227106227107,0.5657802197802198,3,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.6666666666666666,0.2,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.6666666666666666,0.2,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.3,0.4804029304029304,0.41380952380952385,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.47946886446886455,0.459952380952381,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.47920940170940174,0.4195311355311355,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.45492673992674,0.39863369963369966,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.45103785103785105,0.40463369963369966,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.4468925518925519,0.4207326007326007,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.43153540903540905,0.3993333333333334,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.4265506715506715,0.4051978021978022,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.4026312576312576,0.35295238095238096,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.1,0.3991636141636142,0.373021978021978,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.03,0.3333333333333333,0.0,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.3333333333333333,0.0,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.3124114774114774,0.09352380952380951,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.28626373626373625,0.007142857142857143,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.03,0.6666666666666666,0.2,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.6116996336996338,0.5472029304029304,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.5972435897435898,0.5761318681318681,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.5803907203907204,0.52589010989011,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.5748199023199024,0.522043956043956,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.5677771672771673,0.4780747252747253,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5677503052503052,0.5378388278388279,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.5631819291819292,0.5356747252747253,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.5518949938949939,0.30860952380952383,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.1,0.5507582417582417,0.527552380952381,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5499358974358973,0.49879853479853475,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.5481495726495726,0.5181113553113553,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.03,0.5301184371184371,0.27603809523809525,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.51493894993895,0.25923809523809527,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.3333333333333333,0.0,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,0.3333333333333333,0.0,3,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.4858876646575059,0.40222726127488034,3,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.48263852549566827,0.4290162218733647,3,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.48238576532227323,0.39852355757117663,3,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.46830871949919567,0.41744520030234317,3,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.4543463444257095,0.38763920382968003,3,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.6427473697013927,0.6231798941798942,3,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6349745585760912,0.6182528735632185,3,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.6341508037868192,0.6020689655172414,3,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6226288795637455,0.6182528735632185,3,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.1,0.6113368403981431,0.5967601410934744,3,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.5839704827800065,0.5455389848246991,3,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.5838311820454677,0.5477760334903192,3,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.572441953989573,0.5354133961276819,3,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.5719462048827127,0.5548011512297226,3,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.5484498452752421,0.5105507587650444,3,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.6155826187435384,0.5615517241379312,3,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.606710758377425,0.5356666666666666,3,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.5964425591437085,0.545022988505747,3,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.5894809341361066,0.5267701149425287,3,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.583388980113118,0.5041494252873563,3,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.6457461189604047,0.593059916274202,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.6353376488297123,0.5737571951857666,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.1,0.6204884327900201,0.5577587844254511,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.6160831379085346,0.566064887493459,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.3,0.6129045777855301,0.5355703819989533,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.6124551815028006,0.5332352171637885,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.6067805944790071,0.5360151753008896,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.6039986174906811,0.5382980115122973,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.5855640831831308,0.536865515436944,3,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
