subject_id,correct,repeat,fold,model
V5DEV_012,0.5,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_014,0.75,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_022,1.0,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_024,1.0,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_040,1.0,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_084,0.6666666666666666,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_138,1.0,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_158,0.5,0,2,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_015,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_022,0.5,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_028,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_042,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_007,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_025,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_036,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_108,1.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_147,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_154,0.5,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_005,0.4,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_010,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_012,1.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_014,0.25,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_022,1.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_024,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_040,1.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_084,0.6666666666666666,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_138,1.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_158,0.0,0,2,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_015,0.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_022,0.5,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_028,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_042,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_007,0.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_025,0.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_036,0.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_108,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_147,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_154,0.5,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_005,0.4,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_010,0.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_012,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_014,0.75,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_022,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_024,0.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_040,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_084,0.6666666666666666,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_138,1.0,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_158,0.5,0,2,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_015,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_022,0.5,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_028,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_042,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_007,1.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_025,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_036,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_108,1.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_147,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_154,0.5,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_005,0.4,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_010,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_012,1.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_014,0.75,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_022,1.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_024,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_040,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_084,0.6666666666666666,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_138,1.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_158,0.0,0,2,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_015,0.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_022,0.5,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_028,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_042,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_007,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_025,0.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_036,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_108,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_147,0.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_154,0.5,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_005,0.4,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_010,0.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_012,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_014,0.75,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_022,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_024,0.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_040,1.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_084,0.6666666666666666,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_138,0.5,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_158,0.0,0,2,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_003,1.0,0,3,NUISANCE_ONLY
V5DEVE2_009,1.0,0,3,NUISANCE_ONLY
V5DEVE2_013,0.5,0,3,NUISANCE_ONLY
V5DEVE2_080,1.0,0,3,NUISANCE_ONLY
V5DEVX_031,0.0,0,3,NUISANCE_ONLY
V5DEVX_052,0.0,0,3,NUISANCE_ONLY
V5DEVX_089,0.6666666666666666,0,3,NUISANCE_ONLY
V5DEVX_122,1.0,0,3,NUISANCE_ONLY
V5DEVX_131,0.5,0,3,NUISANCE_ONLY
V5DEV_001,1.0,0,3,NUISANCE_ONLY
V5DEV_003,1.0,0,3,NUISANCE_ONLY
V5DEV_017,1.0,0,3,NUISANCE_ONLY
V5DEV_028,1.0,0,3,NUISANCE_ONLY
V5DEV_034,0.5,0,3,NUISANCE_ONLY
V5DEV_036,0.5,0,3,NUISANCE_ONLY
V5DEV_037,0.5,0,3,NUISANCE_ONLY
V5DEV_064,1.0,0,3,NUISANCE_ONLY
V5DEV_075,0.0,0,3,NUISANCE_ONLY
V5DEV_079,0.0,0,3,NUISANCE_ONLY
V5DEV_106,1.0,0,3,NUISANCE_ONLY
V5DEV_125,0.0,0,3,NUISANCE_ONLY
V5DEVE2_003,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_009,0.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_013,0.5,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_080,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_031,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_052,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_089,0.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_122,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_131,0.25,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_001,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_003,0.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_017,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_028,0.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_034,0.5,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_036,0.3333333333333333,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_037,0.25,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_064,0.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_075,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_079,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_106,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_125,1.0,0,3,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_003,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_009,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_013,0.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_080,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_031,0.5,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_052,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_089,0.6666666666666666,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_122,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_131,0.75,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_001,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_003,0.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_017,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_028,0.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_034,0.5,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_036,0.5,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_037,0.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_064,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_075,0.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_079,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_106,1.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_125,0.0,0,3,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_003,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_009,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_013,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_080,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_031,0.5,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_052,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_089,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_122,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_131,0.5,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_001,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_003,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_017,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_028,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_034,0.5,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_036,0.5,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_037,0.75,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_064,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_075,0.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_079,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_106,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_125,1.0,0,3,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_003,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_009,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_013,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_080,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_031,0.5,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_052,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_089,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_122,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_131,0.5,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_001,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_003,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_017,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_028,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_034,0.5,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_036,0.5,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_037,0.75,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_064,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_075,0.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_079,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_106,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_125,1.0,0,3,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_003,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_009,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_013,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_080,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_031,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_052,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_089,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_122,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_131,0.75,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_001,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_003,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_017,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_028,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_034,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_036,0.5,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_037,0.75,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_064,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_075,0.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_079,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_106,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_125,1.0,0,3,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_003,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_009,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_013,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_080,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_031,0.5,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_052,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_089,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_122,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_131,0.75,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_001,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_003,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_017,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_028,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_034,0.5,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_036,0.5,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_037,0.75,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_064,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_075,0.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_079,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_106,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_125,1.0,0,3,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_061,1.0,0,4,NUISANCE_ONLY
V5DEVE2_115,1.0,0,4,NUISANCE_ONLY
V5DEVE2_128,0.5,0,4,NUISANCE_ONLY
V5DEVE2_154,0.0,0,4,NUISANCE_ONLY
V5DEVX_004,1.0,0,4,NUISANCE_ONLY
V5DEVX_017,1.0,0,4,NUISANCE_ONLY
V5DEVX_046,0.5,0,4,NUISANCE_ONLY
V5DEVX_048,1.0,0,4,NUISANCE_ONLY
V5DEVX_050,0.0,0,4,NUISANCE_ONLY
V5DEVX_132,1.0,0,4,NUISANCE_ONLY
V5DEV_009,1.0,0,4,NUISANCE_ONLY
V5DEV_013,0.5,0,4,NUISANCE_ONLY
V5DEV_015,0.0,0,4,NUISANCE_ONLY
V5DEV_025,0.8,0,4,NUISANCE_ONLY
V5DEV_026,0.0,0,4,NUISANCE_ONLY
V5DEV_038,1.0,0,4,NUISANCE_ONLY
V5DEV_090,1.0,0,4,NUISANCE_ONLY
V5DEV_114,1.0,0,4,NUISANCE_ONLY
V5DEV_118,0.0,0,4,NUISANCE_ONLY
V5DEV_121,1.0,0,4,NUISANCE_ONLY
V5DEV_150,1.0,0,4,NUISANCE_ONLY
V5DEVE2_061,1.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_115,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_128,1.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_154,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_004,0.3333333333333333,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_017,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_046,1.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_048,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_050,1.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_132,0.3333333333333333,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_009,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_013,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_015,0.5,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_025,0.6,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_026,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_038,0.5,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_090,1.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_114,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_118,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_121,1.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_150,0.0,0,4,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_061,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_115,0.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_128,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_154,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_004,0.6666666666666666,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_017,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_046,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_048,0.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_050,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_132,0.6666666666666666,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_009,0.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_013,0.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_015,0.5,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_025,0.8,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_026,0.3333333333333333,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_038,0.5,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_090,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_114,0.5,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_118,0.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_121,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_150,1.0,0,4,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_061,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_115,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_128,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_154,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_004,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_017,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_046,0.5,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_048,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_050,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_132,0.6666666666666666,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_009,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_013,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_015,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_025,0.8,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_026,0.6666666666666666,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_038,0.5,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_090,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_114,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_118,0.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_121,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_150,1.0,0,4,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_061,1.0,0,4,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
